"ID","nc","Hugo_Symbol","MSK-IMPACT 50k 2026","TCGA GDC 2025"
"644935","[1, 5] mismatches","BRCA1",0.002,NA
"644944","[1, 5] mismatches","PTCH1",0.002,NA
"645016","[1, 5] mismatches","CARD11",0.002,NA
"645026","[1, 5] mismatches","PDGFRA",0.002,NA
"645197","[1, 5] mismatches","RECQL4",0.002,NA
"645267","[1, 5] mismatches","NTRK1",0.002,NA
"645423","[1, 5] mismatches","RB1",0.002,NA
"645770","[1, 5] mismatches","NF1",0.002,NA
"646502","[1, 5] mismatches","PDGFRA",0.002,NA
"646530","[1, 5] mismatches","TSC2",0.002,NA
"646911","[1, 5] mismatches","AXIN2",0.002,NA
"647229","[1, 5] mismatches","FANCA",0.002,NA
"647239","[1, 5] mismatches","SDHAF2",0.002,NA
"647382","> 5 mismatches | Indels","RB1",0.002,NA
"647609","[1, 5] mismatches","BRCA2",0.002,NA
"647687","[1, 5] mismatches","PDGFRA",0.002,NA
"647717","[1, 5] mismatches","FLCN",0.002,NA
"647878","[1, 5] mismatches","AXIN2",0.002,NA
"64797","> 5 mismatches | Indels","TSC1",0.002,NA
"648130","[1, 5] mismatches","CDH1",0.002,NA
"648248","[1, 5] mismatches","BARD1",0.002,NA
"64826","> 5 mismatches | Indels","TSC1",0.002,NA
"648304","[1, 5] mismatches","POLE",0.002,NA
"648442","[1, 5] mismatches","PTCH1",0.002,NA
"648542","[1, 5] mismatches","RUNX1",0.002,NA
"648627","[1, 5] mismatches","FANCA",0.002,NA
"648877","[1, 5] mismatches","NF1",0.002,NA
"648985","[1, 5] mismatches","FANCA",0.002,NA
"649139","> 5 mismatches | Indels","RB1",0.002,NA
"649162","[1, 5] mismatches","CDK4",0.002,NA
"649463","[1, 5] mismatches","CEBPA",0.002,NA
"649525","[1, 5] mismatches","VHL",0.002,NA
"649570","[1, 5] mismatches","AXIN2",0.002,NA
"649801","[1, 5] mismatches","BLM",0.002,NA
"650039","[1, 5] mismatches","NF1",0.002,NA
"650198","[1, 5] mismatches","BRCA1",0.002,NA
"650224","[1, 5] mismatches","BRIP1",0.002,NA
"650329","> 5 mismatches | Indels","PLCG2",0.002,NA
"650738","[1, 5] mismatches","BTK",0.002,NA
"651105","[1, 5] mismatches","BLM",0.002,NA
"651123","[1, 5] mismatches","AXIN2",0.002,NA
"651437","[1, 5] mismatches","NSD1",0.002,NA
"651691","[1, 5] mismatches","RB1",0.002,NA
"652372","[1, 5] mismatches","RTEL1",0.002,NA
"652730","[1, 5] mismatches","NOTCH1",0.002,NA
"652914","[1, 5] mismatches","PTCH1",0.002,NA
"652931","> 5 mismatches | Indels","TSC1",0.002,NA
"653263","[1, 5] mismatches","RB1",0.002,NA
"653409","[1, 5] mismatches","ALK",0.002,NA
"653565","[1, 5] mismatches","FLCN",0.002,NA
"653727","[1, 5] mismatches","ALK",0.002,NA
"653762","> 5 mismatches | Indels","ATM",0.002,NA
"654157","[1, 5] mismatches","POLE",0.002,NA
"654329","[1, 5] mismatches","ALK",0.002,NA
"654394","[1, 5] mismatches","DNMT1",0.002,NA
"654750","[1, 5] mismatches","ATM",0.002,NA
"654755","[1, 5] mismatches","BRIP1",0.002,NA
"654873","[1, 5] mismatches","POLD1",0.002,NA
"655006","[1, 5] mismatches","TSC2",0.002,NA
"655274","> 5 mismatches | Indels","ATM",0.002,NA
"655278","[1, 5] mismatches","APC",0.002,NA
"655698","[1, 5] mismatches","DNMT3B",0.002,NA
"656007","[1, 5] mismatches","KIT",0.002,NA
"656009","[1, 5] mismatches","APC",0.002,NA
"656279","[1, 5] mismatches","BRCA1",0.002,NA
"656375","[1, 5] mismatches","PDGFRA",0.002,NA
"656418","[1, 5] mismatches","RECQL4",0.002,NA
"656447","[1, 5] mismatches","MTOR",0.002,NA
"656527","[1, 5] mismatches","RECQL4",0.002,NA
"656686","[1, 5] mismatches","MSH3",0.002,NA
"656766","[1, 5] mismatches","POLE",0.002,NA
"656925","[1, 5] mismatches","FANCA",0.002,NA
"657094","[1, 5] mismatches","CARD11",0.002,NA
"657236","[1, 5] mismatches","RECQL4",0.002,NA
"657547","[1, 5] mismatches","RET",0.002,NA
"657637","[1, 5] mismatches","FANCA",0.002,NA
"658026","[1, 5] mismatches","MLH1",0.002,NA
"658113","> 5 mismatches | Indels","NF1",0.002,NA
"658190","[1, 5] mismatches","RAF1",0.002,NA
"658336","[1, 5] mismatches","NTRK1",0.002,NA
"658923","[1, 5] mismatches","TP53",0.002,NA
"659006","[1, 5] mismatches","BRCA1",0.002,NA
"659073","[1, 5] mismatches","TSC2",0.002,NA
"659231","[1, 5] mismatches","TSC2",0.002,NA
"659352","> 5 mismatches | Indels","STK11",0.002,NA
"659439","[1, 5] mismatches","ATRX",0.002,NA
"659476","[1, 5] mismatches","RTEL1",0.002,NA
"659502","[1, 5] mismatches","ATM",0.002,NA
"659626","> 5 mismatches | Indels","TP53",0.002,NA
"659947","[1, 5] mismatches","ALK",0.002,NA
"659952","[1, 5] mismatches","ATM",0.002,NA
"660334","[1, 5] mismatches","FANCA",0.002,NA
"660881","[1, 5] mismatches","NF1",0.002,NA
"661177","[1, 5] mismatches","STK11",0.002,NA
"661251","[1, 5] mismatches","MTOR",0.002,NA
"661321","[1, 5] mismatches","STK11",0.002,NA
"661533","[1, 5] mismatches","NF1",0.002,NA
"662083","[1, 5] mismatches","AXIN2",0.002,NA
"662308","[1, 5] mismatches","PLCG2",0.002,NA
"662441","[1, 5] mismatches","CDH1",0.002,NA
"663386","[1, 5] mismatches","STK11",0.002,NA
"663398","[1, 5] mismatches","PDGFRA",0.002,NA
"664294","[1, 5] mismatches","RECQL4",0.002,NA
"664328","[1, 5] mismatches","RTEL1",0.002,NA
"664384","[1, 5] mismatches","FLCN",0.002,NA
"664592","[1, 5] mismatches","RET",0.002,NA
"664716","> 5 mismatches | Indels","RB1",0.002,NA
"665699","> 5 mismatches | Indels","MSH3",0.002,NA
"666187","[1, 5] mismatches","RUNX1",0.002,NA
"666573","[1, 5] mismatches","CDC42",0.002,NA
"702043","[1, 5] mismatches","ERF",0.002,NA
"703411","> 5 mismatches | Indels","RB1",0.002,NA
"7037","[1, 5] mismatches","PARK2",0.002,NA
"717089","[1, 5] mismatches","KMT2B",0.002,NA
"718867","[1, 5] mismatches","PLCG2",0.002,NA
"720800","[1, 5] mismatches","ASXL1",0.002,NA
"725804","> 5 mismatches | Indels","MSH3",0.002,NA
"729855","[1, 5] mismatches","FAT1",0.002,NA
"736763","[1, 5] mismatches","ROS1",0.002,NA
"744802","[1, 5] mismatches","ACVR1",0.002,NA
"754733","[1, 5] mismatches","GLI1",0.002,NA
"759929","> 5 mismatches | Indels","MSH3",0.002,NA
"774468","[1, 5] mismatches","EGFL7",0.002,NA
"779066","[1, 5] mismatches","PARP1",0.002,NA
"783880","[1, 5] mismatches","ICOSLG",0.002,NA
"789042","[1, 5] mismatches","KMT2A",0.002,NA
"797509","[1, 5] mismatches","CYLD",0.002,NA
"801744","[1, 5] mismatches","ERCC3",0.002,NA
"802735","> 5 mismatches | Indels","ATM",0.002,NA
"802940","[1, 5] mismatches","BRCA2",0.002,NA
"803340","[1, 5] mismatches","NF1",0.002,NA
"80405","[1, 5] mismatches","NF1",0.002,NA
"804632","[1, 5] mismatches","NOTCH3",0.002,NA
"804643","[1, 5] mismatches","NOTCH3",0.002,NA
"804650","[1, 5] mismatches","NOTCH3",0.002,NA
"805632","[1, 5] mismatches","HNF1A",0.002,NA
"805633","[1, 5] mismatches","HNF1A",0.002,NA
"806957","[1, 5] mismatches","HNF1A",0.002,NA
"808493","[1, 5] mismatches","NOTCH3",0.002,NA
"808701","[1, 5] mismatches","DNMT3A",0.002,NA
"812075","[1, 5] mismatches","NOTCH3",0.002,NA
"813637","[1, 5] mismatches","RTEL1",0.002,NA
"818185","> 5 mismatches | Indels","NF1",0.002,NA
"818276","> 5 mismatches | Indels","TP53",0.002,NA
"818377","[1, 5] mismatches","TSC2",0.002,NA
"818417","[1, 5] mismatches","MLH1",0.002,NA
"818420","[1, 5] mismatches","MUTYH",0.002,NA
"818423","[1, 5] mismatches","MLH1",0.002,NA
"818462","[1, 5] mismatches","AXIN2",0.002,NA
"818716","> 5 mismatches | Indels","RET",0.002,NA
"818770","> 5 mismatches | Indels","ATM",0.002,NA
"818783","> 5 mismatches | Indels","FH",0.002,NA
"819145","> 5 mismatches | Indels","TP53",0.002,NA
"819219","> 5 mismatches | Indels","RET",0.002,NA
"819236","[1, 5] mismatches","NF1",0.002,NA
"819348","[1, 5] mismatches","BARD1",0.002,NA
"819395","[1, 5] mismatches","MUTYH",0.002,NA
"820098","[1, 5] mismatches","TP53",0.002,NA
"820461","[1, 5] mismatches","RB1",0.002,NA
"821108","[1, 5] mismatches","BRCA1",0.002,NA
"821269","[1, 5] mismatches","BLM",0.002,NA
"821422","[1, 5] mismatches","BRCA1",0.002,NA
"821426","[1, 5] mismatches","BLM",0.002,NA
"821512","[1, 5] mismatches","BRCA1",0.002,NA
"821551","[1, 5] mismatches","NF2",0.002,NA
"821624","[1, 5] mismatches","BRIP1",0.002,NA
"821987","[1, 5] mismatches","POLE",0.002,NA
"822136","[1, 5] mismatches","BARD1",0.002,NA
"822169","[1, 5] mismatches","SDHA",0.002,NA
"822181","> 5 mismatches | Indels","ATM",0.002,NA
"822481","[1, 5] mismatches","BLM",0.002,NA
"822554","[1, 5] mismatches","BRCA1",0.002,NA
"822855","[1, 5] mismatches","ATM",0.002,NA
"822898","[1, 5] mismatches","BLM",0.002,NA
"822952","[1, 5] mismatches","ATM",0.002,NA
"823024","[1, 5] mismatches","MRE11A",0.002,NA
"823111","[1, 5] mismatches","BRCA1",0.002,NA
"823117","[1, 5] mismatches","RET",0.002,NA
"823145","[1, 5] mismatches","BRCA1",0.002,NA
"823359","[1, 5] mismatches","CDK4",0.002,NA
"823452","[1, 5] mismatches","TP53",0.002,NA
"823637","[1, 5] mismatches","BRIP1",0.002,NA
"823903","[1, 5] mismatches","BLM",0.002,NA
"824253","[1, 5] mismatches","PTCH1",0.002,NA
"824406","[1, 5] mismatches","BLM",0.002,NA
"824434","[1, 5] mismatches","BLM",0.002,NA
"824517","[1, 5] mismatches","PTCH1",0.002,NA
"824708","[1, 5] mismatches","BRCA1",0.002,NA
"824843","[1, 5] mismatches","APC",0.002,NA
"824937","[1, 5] mismatches","BRCA1",0.002,NA
"825019","[1, 5] mismatches","APC",0.002,NA
"825186","[1, 5] mismatches","BARD1",0.002,NA
"825433","[1, 5] mismatches","NF1",0.002,NA
"825464","[1, 5] mismatches","APC",0.002,NA
"825483","[1, 5] mismatches","TSC2",0.002,NA
"825557","[1, 5] mismatches","APC",0.002,NA
"825624","[1, 5] mismatches","APC",0.002,NA
"825794","[1, 5] mismatches","SMARCB1",0.002,NA
"825911","[1, 5] mismatches","KIT",0.002,NA
"826017","[1, 5] mismatches","APC",0.002,NA
"826054","[1, 5] mismatches","APC",0.002,NA
"826087","[1, 5] mismatches","APC",0.002,NA
"826353","[1, 5] mismatches","BRCA2",0.002,NA
"826479","[1, 5] mismatches","BRCA2",0.002,NA
"826488","[1, 5] mismatches","TP53",0.002,NA
"826574","[1, 5] mismatches","TP53",0.002,NA
"826638","> 5 mismatches | Indels","ATM",0.002,NA
"826836","> 5 mismatches | Indels","SMARCB1",0.002,NA
"827350","> 5 mismatches | Indels","PMS2",0.002,NA
"827490","[1, 5] mismatches","RET",0.002,NA
"827627","[1, 5] mismatches","EP300",0.002,NA
"829801","[1, 5] mismatches","FGFR2",0.002,NA
"833578","[1, 5] mismatches","SETD2",0.002,NA
"833701","[1, 5] mismatches","MTOR",0.002,NA
"833741","[1, 5] mismatches","PLCG2",0.002,NA
"834203","[1, 5] mismatches","DNMT3A",0.002,NA
"834629","> 5 mismatches | Indels","TSC2",0.002,NA
"834668","[1, 5] mismatches","DNMT3B",0.002,NA
"834677","[1, 5] mismatches","NOTCH1",0.002,NA
"835342","[1, 5] mismatches","NF1",0.002,NA
"835395","[1, 5] mismatches","FANCA",0.002,NA
"836648","[1, 5] mismatches","APC",0.002,NA
"837018","[1, 5] mismatches","TP53",0.002,NA
"837110","[1, 5] mismatches","TAP2",0.002,NA
"837161","[1, 5] mismatches","CD79B",0.002,NA
"837197","[1, 5] mismatches","EGFR",0.002,NA
"838772","[1, 5] mismatches","RECQL4",0.002,NA
"838821","[1, 5] mismatches","FANCA",0.002,NA
"839112","[1, 5] mismatches","RTEL1",0.002,NA
"839348","[1, 5] mismatches","APC",0.002,NA
"839398","> 5 mismatches | Indels","NF1",0.002,NA
"839530","[1, 5] mismatches","ALK",0.002,NA
"840559","[1, 5] mismatches","POLE",0.002,NA
"840696","[1, 5] mismatches","DICER1",0.002,NA
"840820","[1, 5] mismatches","RTEL1",0.002,NA
"841132","[1, 5] mismatches","ERBB2",0.002,NA
"841443","[1, 5] mismatches","AXIN2",0.002,NA
"841629","[1, 5] mismatches","RECQL4",0.002,NA
"842423","[1, 5] mismatches","BRCA1",0.002,NA
"843240","[1, 5] mismatches","RUNX1",0.002,NA
"843387","[1, 5] mismatches","BLM",0.002,NA
"843573","[1, 5] mismatches","FH",0.002,NA
"843922","[1, 5] mismatches","RECQL4",0.002,NA
"843942","[1, 5] mismatches","BRIP1",0.002,NA
"844231","> 5 mismatches | Indels","STK11",0.002,NA
"844786","[1, 5] mismatches","PDGFRA",0.002,NA
"845065","[1, 5] mismatches","RECQL4",0.002,NA
"845410","[1, 5] mismatches","NF1",0.002,NA
"845897","[1, 5] mismatches","RUNX1",0.002,NA
"846170","[1, 5] mismatches","KIT",0.002,NA
"846310","[1, 5] mismatches","DNMT1",0.002,NA
"846367","[1, 5] mismatches","RECQL4",0.002,NA
"846524","[1, 5] mismatches","RECQL4",0.002,NA
"846549","> 5 mismatches | Indels","STK11",0.002,NA
"847425","[1, 5] mismatches","RECQL4",0.002,NA
"847757","[1, 5] mismatches","FANCA",0.002,NA
"847912","[1, 5] mismatches","RECQL4",0.002,NA
"848157","[1, 5] mismatches","RRAS",0.002,NA
"848321","> 5 mismatches | Indels","RECQL4",0.002,NA
"848636","[1, 5] mismatches","ATM",0.002,NA
"848735","[1, 5] mismatches","RUNX1",0.002,NA
"848784","[1, 5] mismatches","ALK",0.002,NA
"849006","> 5 mismatches | Indels","FANCA",0.002,NA
"849095","[1, 5] mismatches","RECQL4",0.002,NA
"849216","[1, 5] mismatches","BRIP1",0.002,NA
"849510","[1, 5] mismatches","RET",0.002,NA
"849745","[1, 5] mismatches","ALK",0.002,NA
"849780","> 5 mismatches | Indels","MSH3",0.002,NA
"850634","> 5 mismatches | Indels","RB1",0.002,NA
"850736","[1, 5] mismatches","AXIN2",0.002,NA
"850811","[1, 5] mismatches","RET",0.002,NA
"851335","[1, 5] mismatches","ATM",0.002,NA
"851355","[1, 5] mismatches","ALK",0.002,NA
"851432","[1, 5] mismatches","NF1",0.002,NA
"851466","[1, 5] mismatches","DNMT3B",0.002,NA
"852070","[1, 5] mismatches","BRCA1",0.002,NA
"852381","[1, 5] mismatches","NF1",0.002,NA
"852390","> 5 mismatches | Indels","FH",0.002,NA
"853295","[1, 5] mismatches","BRIP1",0.002,NA
"853790","[1, 5] mismatches","CEBPA",0.002,NA
"855029","> 5 mismatches | Indels","RTEL1",0.002,NA
"855195","[1, 5] mismatches","RECQL4",0.002,NA
"855385","[1, 5] mismatches","ERCC4",0.002,NA
"855888","[1, 5] mismatches","RUNX1",0.002,NA
"856066","> 5 mismatches | Indels","RECQL4",0.002,NA
"856381","[1, 5] mismatches","RECQL4",0.002,NA
"856431","[1, 5] mismatches","CARD11",0.002,NA
"856662","[1, 5] mismatches","ERCC5",0.002,NA
"856805","[1, 5] mismatches","RET",0.002,NA
"857296","[1, 5] mismatches","RECQL4",0.002,NA
"857607","[1, 5] mismatches","TSC2",0.002,NA
"857809","[1, 5] mismatches","EGFR",0.002,NA
"858272","[1, 5] mismatches","RUNX1",0.002,NA
"858391","[1, 5] mismatches","AXIN2",0.002,NA
"858699","> 5 mismatches | Indels","RB1",0.002,NA
"858847","[1, 5] mismatches","AXIN2",0.002,NA
"858907","> 5 mismatches | Indels","NOTCH1",0.002,NA
"858986","[1, 5] mismatches","BRIP1",0.002,NA
"859522","[1, 5] mismatches","NOTCH1",0.002,NA
"859671","[1, 5] mismatches","STK11",0.002,NA
"859841","[1, 5] mismatches","SPRED1",0.002,NA
"860105","[1, 5] mismatches","AXIN2",0.002,NA
"860225","[1, 5] mismatches","RET",0.002,NA
"860485","[1, 5] mismatches","EGFR",0.002,NA
"860636","[1, 5] mismatches","ATM",0.002,NA
"860685","[1, 5] mismatches","KIT",0.002,NA
"860943","[1, 5] mismatches","MEN1",0.002,NA
"860992","[1, 5] mismatches","AXIN2",0.002,NA
"861340","[1, 5] mismatches","STK11",0.002,NA
"861561","[1, 5] mismatches","DNMT3B",0.002,NA
"861674","[1, 5] mismatches","JAK3",0.002,NA
"861819","[1, 5] mismatches","PDGFRA",0.002,NA
"861822","[1, 5] mismatches","RB1",0.002,NA
"861944","> 5 mismatches | Indels","RECQL4",0.002,NA
"862510","[1, 5] mismatches","MTOR",0.002,NA
"862707","[1, 5] mismatches","RRAS",0.002,NA
"863197","[1, 5] mismatches","RECQL4",0.002,NA
"863366","[1, 5] mismatches","MTOR",0.002,NA
"863526","[1, 5] mismatches","PDGFRA",0.002,NA
"863610","[1, 5] mismatches","FAM175A",0.002,NA
"863854","[1, 5] mismatches","RECQL4",0.002,NA
"864014","[1, 5] mismatches","POLE",0.002,NA
"864118","> 5 mismatches | Indels","RET",0.002,NA
"864436","[1, 5] mismatches","NOTCH1",0.002,NA
"864459","> 5 mismatches | Indels","NOTCH1",0.002,NA
"864906","[1, 5] mismatches","BRCA1",0.002,NA
"864964","[1, 5] mismatches","BRCA1",0.002,NA
"864981","[1, 5] mismatches","BRCA1",0.002,NA
"865462","[1, 5] mismatches","BRCA1",0.002,NA
"865477","[1, 5] mismatches","BRCA1",0.002,NA
"865489","[1, 5] mismatches","BRCA1",0.002,NA
"865513","[1, 5] mismatches","BRCA1",0.002,NA
"865736","[1, 5] mismatches","BRCA1",0.002,NA
"865744","[1, 5] mismatches","BRCA1",0.002,NA
"867547","[1, 5] mismatches","BRCA1",0.002,NA
"867556","[1, 5] mismatches","BRCA1",0.002,NA
"867688","[1, 5] mismatches","BRCA1",0.002,NA
"868075","[1, 5] mismatches","BRCA1",0.002,NA
"868094","[1, 5] mismatches","BRCA1",0.002,NA
"868398","[1, 5] mismatches","BRCA1",0.002,NA
"868400","[1, 5] mismatches","BRCA1",0.002,NA
"868460","[1, 5] mismatches","BRCA1",0.002,NA
"868501","[1, 5] mismatches","BRCA1",0.002,NA
"868551","[1, 5] mismatches","BRCA1",0.002,NA
"868630","[1, 5] mismatches","BRCA1",0.002,NA
"868632","[1, 5] mismatches","BRCA1",0.002,NA
"868682","[1, 5] mismatches","BRCA1",0.002,NA
"868693","[1, 5] mismatches","BRCA1",0.002,NA
"868852","[1, 5] mismatches","BRCA1",0.002,NA
"868876","[1, 5] mismatches","BRCA1",0.002,NA
"868879","[1, 5] mismatches","BRCA1",0.002,NA
"868939","[1, 5] mismatches","BRCA1",0.002,NA
"868943","[1, 5] mismatches","BRCA1",0.002,NA
"869056","[1, 5] mismatches","BRCA1",0.002,NA
"869147","[1, 5] mismatches","KDM5C",0.002,NA
"872339","[1, 5] mismatches","LZTR1",0.002,NA
"872787","[1, 5] mismatches","IDH2",0.002,NA
"885931","[1, 5] mismatches","DICER1",0.002,NA
"887496","[1, 5] mismatches","FANCA",0.002,NA
"890211","> 5 mismatches | Indels","NOTCH3",0.002,NA
"890784","[1, 5] mismatches","NOTCH3",0.002,NA
"892767","[1, 5] mismatches","INSR",0.002,NA
"895175","[1, 5] mismatches","ALK",0.002,NA
"89622","[1, 5] mismatches","MLH1",0.002,NA
"89661","[1, 5] mismatches","MLH1",0.002,NA
"8976","> 5 mismatches | Indels","NKX2-1",0.002,NA
"89762","[1, 5] mismatches","MLH1",0.002,NA
"897891","[1, 5] mismatches","SOS1",0.002,NA
"90860","[1, 5] mismatches","MSH2",0.002,NA
"91239","> 5 mismatches | Indels","MSH2",0.002,NA
"91243","> 5 mismatches | Indels","MSH2",0.002,NA
"91451","[1, 5] mismatches","BRCA2",0.002,NA
"91452","[1, 5] mismatches","BRCA2",0.002,NA
"915686","[1, 5] mismatches","SMAD3",0.002,NA
"915710","[1, 5] mismatches","TGFBR2",0.002,NA
"91584","[1, 5] mismatches","BRCA1",0.002,NA
"91610","[1, 5] mismatches","BRCA1",0.002,NA
"91611","[1, 5] mismatches","BRCA1",0.002,NA
"91632","[1, 5] mismatches","BRCA1",0.002,NA
"918793","[1, 5] mismatches","TGFBR2",0.002,NA
"919639","[1, 5] mismatches","TP53",0.002,NA
"920092","[1, 5] mismatches","MLH1",0.002,NA
"921045","[1, 5] mismatches","APC",0.002,NA
"921620","[1, 5] mismatches","BRIP1",0.002,NA
"921708","> 5 mismatches | Indels","ATM",0.002,NA
"921842","[1, 5] mismatches","BRCA2",0.002,NA
"921884","[1, 5] mismatches","CDH1",0.002,NA
"922036","[1, 5] mismatches","STK11",0.002,NA
"922120","[1, 5] mismatches","PMS2",0.002,NA
"922729","[1, 5] mismatches","ATM",0.002,NA
"923426","[1, 5] mismatches","BRCA1",0.002,NA
"924688","[1, 5] mismatches","PMS2",0.002,NA
"925391","[1, 5] mismatches","CDH1",0.002,NA
"926121","[1, 5] mismatches","MLH1",0.002,NA
"926126","[1, 5] mismatches","BRCA1",0.002,NA
"928193","[1, 5] mismatches","APC",0.002,NA
"928215","[1, 5] mismatches","BRCA2",0.002,NA
"928554","[1, 5] mismatches","BRCA2",0.002,NA
"928713","[1, 5] mismatches","LZTR1",0.002,NA
"928766","[1, 5] mismatches","BRCA1",0.002,NA
"930277","[1, 5] mismatches","TSC2",0.002,NA
"930398","[1, 5] mismatches","FLT4",0.002,NA
"932124","[1, 5] mismatches","CSF3R",0.002,NA
"933847","[1, 5] mismatches","RECQL4",0.002,NA
"934557","[1, 5] mismatches","APC",0.002,NA
"935027","[1, 5] mismatches","POLD1",0.002,NA
"935372","[1, 5] mismatches","POLE",0.002,NA
"936650","[1, 5] mismatches","BRCA1",0.002,NA
"938834","[1, 5] mismatches","MET",0.002,NA
"939271","[1, 5] mismatches","IL7R",0.002,NA
"939685","[1, 5] mismatches","SMAD3",0.002,NA
"941307","[1, 5] mismatches","MTOR",0.002,NA
"941342","> 5 mismatches | Indels","ATM",0.002,NA
"941460","[1, 5] mismatches","VHL",0.002,NA
"941924","[1, 5] mismatches","NF1",0.002,NA
"941974","[1, 5] mismatches","ATM",0.002,NA
"942021","[1, 5] mismatches","TP53",0.002,NA
"942503","[1, 5] mismatches","RECQL4",0.002,NA
"943065","[1, 5] mismatches","POLE",0.002,NA
"943213","[1, 5] mismatches","NF1",0.002,NA
"943346","[1, 5] mismatches","CEBPA",0.002,NA
"943543","[1, 5] mismatches","STK11",0.002,NA
"944559","[1, 5] mismatches","RB1",0.002,NA
"944688","[1, 5] mismatches","POLE",0.002,NA
"945934","[1, 5] mismatches","TSC2",0.002,NA
"946698","[1, 5] mismatches","AXIN2",0.002,NA
"946841","[1, 5] mismatches","POT1",0.002,NA
"946912","[1, 5] mismatches","DNMT3B",0.002,NA
"947192","[1, 5] mismatches","DNMT3B",0.002,NA
"947416","> 5 mismatches | Indels","RB1",0.002,NA
"947444","[1, 5] mismatches","POLE",0.002,NA
"948082","[1, 5] mismatches","CEBPA",0.002,NA
"948251","[1, 5] mismatches","DNMT3B",0.002,NA
"948521","[1, 5] mismatches","RECQL4",0.002,NA
"948679","> 5 mismatches | Indels","RECQL4",0.002,NA
"948949","> 5 mismatches | Indels","BLM",0.002,NA
"949320","[1, 5] mismatches","TSC2",0.002,NA
"949388","[1, 5] mismatches","ALK",0.002,NA
"949426","[1, 5] mismatches","ATM",0.002,NA
"949463","[1, 5] mismatches","TP53",0.002,NA
"949702","[1, 5] mismatches","IL7R",0.002,NA
"950222","[1, 5] mismatches","SDHA",0.002,NA
"950322","[1, 5] mismatches","RUNX1",0.002,NA
"950493","[1, 5] mismatches","BRCA2",0.002,NA
"950596","[1, 5] mismatches","NOTCH1",0.002,NA
"950861","[1, 5] mismatches","APC",0.002,NA
"950941","[1, 5] mismatches","ERCC4",0.002,NA
"951152","[1, 5] mismatches","SDHB",0.002,NA
"951789","[1, 5] mismatches","BRCA2",0.002,NA
"952314","[1, 5] mismatches","NOTCH1",0.002,NA
"952729","[1, 5] mismatches","DNMT1",0.002,NA
"952837","[1, 5] mismatches","DNMT3B",0.002,NA
"952939","[1, 5] mismatches","SDHA",0.002,NA
"953121","[1, 5] mismatches","ATM",0.002,NA
"953157","[1, 5] mismatches","SUFU",0.002,NA
"953598","[1, 5] mismatches","RNF43",0.002,NA
"954694","[1, 5] mismatches","BRCA1",0.002,NA
"955748","[1, 5] mismatches","ATM",0.002,NA
"956128","> 5 mismatches | Indels","ATM",0.002,NA
"956195","[1, 5] mismatches","AXIN2",0.002,NA
"956505","[1, 5] mismatches","MED12",0.002,NA
"956611","[1, 5] mismatches","NF1",0.002,NA
"956668","> 5 mismatches | Indels","SPRED1",0.002,NA
"956754","[1, 5] mismatches","RUNX1",0.002,NA
"956856","[1, 5] mismatches","NF2",0.002,NA
"957394","> 5 mismatches | Indels","NKX2-1",0.002,NA
"957449","[1, 5] mismatches","AXIN2",0.002,NA
